Meta data
Physical channel,Start Time,Sample Interval,Sample Count
Channel 0 (PXI1Slot5/0),0.303630609987874,0.00000017,7060
Channel 1 (PXI1Slot5/1),0.303630609987874,0.00000017,7060

Data
Channel 0 (PXI1Slot5/0),Channel 1 (PXI1Slot5/1)
0.416000411962159,-0.612601475414918
0.409202779293992,-0.618052072447822
0.425517097697593,-0.628953266513632
0.425517097697593,-0.634403863546536
0.432314730365761,-0.639854460579441
0.432314730365761,-0.642579759095893
0.42823615076486,-0.646667706870572
0.433674256899394,-0.652118303903476
0.440471889567561,-0.649393005387024
0.439112363033928,-0.661656848711059
0.443190942634828,-0.66847009500219
0.445909995702095,-0.678008639809773
0.451348101836629,-0.671195393518643
0.447269522235729,-0.679371289067999
0.452707628370263,-0.684821886100904
0.45542668143753,-0.688909833875583
0.46358384063933,-0.694360430908487
0.466302893706597,-0.698448378683166
0.466302893706597,-0.698448378683166
0.467662420240231,-0.710712222007201
0.471740999841131,-0.709349572748975
0.473100526374765,-0.722976065331236
0.477179105975665,-0.725701363847689
0.470381473307498,-0.724338714589463
0.485336265177466,-0.725701363847689
0.482617212110199,-0.737965207171724
0.475819579442032,-0.743415804204629
0.485336265177466,-0.752954349012212
0.490774371312,-0.751591699753986
0.497572003980167,-0.754316998270438
0.500291057047434,-0.752954349012212
0.501650583581068,-0.762492893819795
0.507088689715602,-0.77475673714383
0.504369636648335,-0.781569983434961
0.505729163181968,-0.781569983434961
0.519324428518303,-0.781569983434961
0.524762534652837,-0.784295281951414
0.519324428518303,-0.79247117750077
0.513886322383769,-0.799284423791901
0.524762534652837,-0.796559125275449
0.523403008119203,-0.799284423791901
0.530200640787371,-0.811548267115937
0.539717326522805,-0.812910916374163
0.532919693854637,-0.818361513407067
0.541076853056438,-0.826537408956424
0.542436379590072,-0.823812110439972
0.546514959190972,-0.829262707472877
0.547874485724606,-0.831988005989329
0.543795906123705,-0.842889200055138
0.55739117146004,-0.844251849313364
0.551953065325506,-0.848339797088043
0.562829277594574,-0.8565156926374
0.568267383729108,-0.860603640412078
0.565548330661841,-0.852427744862721
0.568267383729108,-0.860603640412078
0.564188804128207,-0.868779535961435
0.569626910262741,-0.870142185219661
0.570986436796375,-0.878318080769018
0.576424542930909,-0.881043379285471
0.577784069464542,-0.887856625576601
0.583222175599076,-0.89194457335128
0.58866028173361,-0.900120468900637
0.587300755199976,-0.902845767417089
0.594098387868144,-0.908296364449994
0.59273886133451,-0.911021662966446
0.600896020536311,-0.908296364449994
0.594098387868144,-0.920560207774029
0.604974600137211,-0.924648155548708
0.602255547069944,-0.930098752581612
0.606334126670845,-0.92737345406516
0.606334126670845,-0.936911998872743
0.613131759339012,-0.935549349614517
0.614491285872646,-0.940999946647421
0.622648445074446,-0.946450543680326
0.621288918540813,-0.954626439229683
0.61992939200718,-0.953263789971457
0.62400797160808,-0.958714387004362
0.629446077742614,-0.965527633295492
0.629446077742614,-0.966890282553718
0.636243710410781,-0.975066178103075
0.638962763478048,-0.984604722910658
0.640322290011682,-0.988692670685337
0.640322290011682,-0.992780618460015
0.644400869612582,-0.996868566234694
0.644400869612582,-0.995505916976468
0.645760396146215,-1.00504446178405
0.651198502280749,-0.999593864751146
0.648479449213482,-1.01049505881696
0.653917555348016,-1.01185770807518
0.667512820684351,-1.02275890214099
0.660715188016184,-1.01867095436631
0.664793767617084,-1.02412155139922
0.663434241083451,-1.03638539472325
0.666153294150718,-1.02957214843212
0.664793767617084,-1.03638539472325
0.672950926818885,-1.04592393953084
0.672950926818885,-1.05682513359664
0.685186665621586,-1.05546248433842
0.679748559487052,-1.0595504321131
0.679748559487052,-1.06091308137132
0.683827139087953,-1.06636367840423
0.693343824823387,-1.07045162617891
0.693343824823387,-1.07181427543713
0.69062477175612,-1.08271546950294
0.69470335135702,-1.08271546950294
0.700141457491554,-1.08271546950294
0.700141457491554,-1.0908913650523
0.698781930957921,-1.0963419620852
0.697422404424287,-1.10315520837633
0.705579563626088,-1.09906726060166
0.716455775895156,-1.10451785763456
0.711017669760622,-1.11133110392569
0.717815302428789,-1.12086964873327
0.716455775895156,-1.1167817009586
0.713736722827889,-1.11814435021682
0.724612935096957,-1.13449614131554
0.724612935096957,-1.13449614131554
0.728691514697857,-1.13177084279908
0.727331988164224,-1.13449614131554
0.730051041231491,-1.14539733538134
0.730051041231491,-1.15221058167248
0.738208200433291,-1.15084793241425
0.740927253500558,-1.15902382796361
0.740927253500558,-1.15493588018893
0.743646306567825,-1.16719972351296
0.749084412702359,-1.16856237277119
0.747724886168726,-1.16992502202942
0.751803465769626,-1.17128767128764
0.750443939235993,-1.1849141638699
0.751803465769626,-1.17401296980409
0.764039204572327,-1.18082621609522
0.762679678038694,-1.18627681312813
0.764039204572327,-1.19581535793571
0.768117784173228,-1.19717800719394
0.773555890307762,-1.19990330571039
0.774915416841395,-1.21489244755088
0.770836837240495,-1.20671655200152
0.783072576043196,-1.21625509680911
0.770836837240495,-1.22306834310024
0.783072576043196,-1.22170569384201
0.78851068217773,-1.23124423864959
0.783072576043196,-1.22443099235846
0.787151155644096,-1.23124423864959
0.787151155644096,-1.22851894013314
0.798027367913164,-1.2421454327154
0.798027367913164,-1.24350808197363
0.79258926177863,-1.24350808197363
0.804825000581332,-1.24487073123185
0.800746420980431,-1.25849722381412
0.811622633249499,-1.25032132826476
0.802105947514065,-1.2680357686217
0.810263106715865,-1.26122252233057
0.811622633249499,-1.28029961194573
0.812982159783132,-1.27212371639638
0.814341686316766,-1.27621166417106
0.811622633249499,-1.28029961194573
0.822498845518567,-1.28166226120396
0.825217898585834,-1.28302491046219
0.826577425119467,-1.29256345526977
0.826577425119467,-1.2993767015609
0.830656004720367,-1.30755259711026
0.834734584321268,-1.30073935081913
0.837453637388535,-1.30618994785203
0.840172690455802,-1.30755259711026
0.836094110854901,-1.30482729859381
0.834734584321268,-1.31436584340139
0.844251270056702,-1.31845379117607
0.840172690455802,-1.32254173895075
0.846970323123969,-1.32935498524188
0.849689376191236,-1.33753088079123
0.846970323123969,-1.32799233598365
0.852408429258503,-1.3307176345001
0.864644168061204,-1.34434412708236
0.849689376191236,-1.34706942559882
0.856487008859403,-1.34979472411527
0.861925114993937,-1.3566079704064
0.867363221128471,-1.35797061966463
0.857846535393037,-1.35797061966463
0.860565588460304,-1.36887181373043
0.872801327263005,-1.3620585674393
0.870082274195738,-1.36478386595576
0.868722747662105,-1.37023446298866
0.880958486464806,-1.37568506002157
0.880958486464806,-1.37841035853802
0.885037066065706,-1.38113565705447
0.889115645666607,-1.38658625408737
0.876879906863905,-1.38931155260383
0.879598959931172,-1.39748744815318
0.89047517220024,-1.40293804518609
0.885037066065706,-1.40430069444431
0.893194225267507,-1.40157539592786
0.895913278334774,-1.39612479889496
0.895913278334774,-1.41111394073545
0.905429964070208,-1.41247658999367
0.901351384469308,-1.42337778405948
0.894553751801141,-1.4192898362848
0.901351384469308,-1.42746573183416
0.913587123272009,-1.42746573183416
0.901351384469308,-1.42746573183416
0.904070437536575,-1.43427897812529
0.908149017137475,-1.43564162738352
0.909508543671109,-1.44654282144933
0.914946649805643,-1.44109222441642
0.91766570287291,-1.45199341848223
0.919025229406543,-1.4451801721911
0.923103809007443,-1.45744401551513
0.924463335541077,-1.45880666477336
0.924463335541077,-1.46289461254804
0.931260968209244,-1.46289461254804
0.928541915141977,-1.46698256032272
0.920384755940177,-1.46834520958094
0.929901441675611,-1.46289461254804
0.932620494742878,-1.48197170216321
0.942137180478312,-1.4765211051303
0.938058600877412,-1.48197170216321
0.939418127411045,-1.48742229919611
0.944856233545579,-1.49968614252015
0.942137180478312,-1.49696084400369
0.942137180478312,-1.50513673955305
0.950294339680113,-1.49968614252015
0.950294339680113,-1.50377409029482
0.950294339680113,-1.51058733658595
0.959811025415547,-1.50649938881128
0.950294339680113,-1.51467528436063
0.959811025415547,-1.51058733658595
0.959811025415547,-1.50922468732773
0.966608658083715,-1.52421382916822
0.962530078482814,-1.52421382916822
0.972046764218248,-1.52285117990999
0.966608658083715,-1.52557647842644
0.966608658083715,-1.53784032175048
0.966608658083715,-1.54192826952516
0.966608658083715,-1.5392029710087
0.973406290751882,-1.54465356804161
0.974765817285515,-1.53647767249225
0.972046764218248,-1.54601621729983
0.987001556088217,-1.54329091878338
0.981563449953683,-1.55282946359097
0.985642029554583,-1.56100535914032
0.98428250302095,-1.55828006062387
0.987001556088217,-1.5596427098821
0.989720609155484,-1.57190655320613
0.995158715290017,-1.56645595617323
0.99243966222275,-1.565093306915
0.995158715290017,-1.57463185172258
1.00195634795818,-1.57190655320613
0.99243966222275,-1.58008244875549
0.993799188756384,-1.58144509801371
0.999237294890918,-1.58825834430485
0.99243966222275,-1.58962099356307
1.00331587449182,-1.58553304578839
1.00875398062635,-1.58962099356307
1.01283256022725,-1.59370894133775
1.00195634795818,-1.5909836428213
1.01011350715999,-1.59779688911243
1.00739445409272,-1.60733543392001
1.01691113982815,-1.60869808317824
1.00739445409272,-1.60869808317824
1.01283256022725,-1.61414868021114
1.01283256022725,-1.62368722501873
1.01555161329452,-1.61551132946937
1.01963019289542,-1.61687397872759
1.01555161329452,-1.61414868021114
1.02098971942905,-1.62096192650227
1.02506829902995,-1.61823662798582
1.01963019289542,-1.62504987427695
1.03050640516449,-1.62641252353518
1.02642782556359,-1.64003901611744
1.03730403783266,-1.64140166537567
1.03050640516449,-1.63186312056808
1.04138261743356,-1.64685226240857
1.03594451129902,-1.64685226240857
1.03730403783266,-1.6482149116668
1.03594451129902,-1.6482149116668
1.04002309089992,-1.65230285944148
1.04138261743356,-1.65094021018325
1.04410167050082,-1.66047875499083
1.04546119703446,-1.65911610573261
1.04138261743356,-1.66047875499083
1.04818025010172,-1.65911610573261
1.04953977663536,-1.66592935202374
1.05225882970262,-1.67137994905664
1.05089930316899,-1.67137994905664
1.05633740930352,-1.67137994905664
1.05361835623626,-1.679555844606
1.05361835623626,-1.67274259831487
1.04953977663536,-1.68364379238068
1.06177551543806,-1.679555844606
1.06041598890442,-1.67546789683132
1.06041598890442,-1.68636909089713
1.07129220117349,-1.6850064416389
1.06177551543806,-1.69045703867181
1.05769693583716,-1.69863293422116
1.06857314810622,-1.69181968793003
1.05769693583716,-1.69727028496294
1.07537078077439,-1.70272088199584
1.06857314810622,-1.69999558347939
1.07944936037529,-1.70680882977052
1.07129220117349,-1.69863293422116
1.07537078077439,-1.70135823273762
1.07401125424076,-1.71771002383633
1.08216841344256,-1.71362207606165
