Meta data
Physical channel,Start Time,Sample Interval,Sample Count
Channel 1 (PXI1Slot5/1),-8.23428409,0.00011139,100000

Data
Channel 1 (PXI1Slot5/1)
5.02626850467641
5.0310565798427
5.02695251541445
5.0344766335329
5.019428397296
5.03174059058074
5.02695251541445
5.03174059058074
5.03379262279486
5.02900454762857
5.02900454762857
5.02626850467641
5.03379262279486
5.02900454762857
5.0310565798427
5.03310861205682
5.03174059058074
5.03037256910466
5.03721267648507
5.03310861205682
5.03174059058074
5.0310565798427
5.02421647246229
5.02968855836662
5.03652866574703
5.03652866574703
5.03516064427095
5.03584465500899
5.04200075165136
5.03310861205682
5.04405278386548
5.03994871943723
5.03926470869919
5.03584465500899
5.0344766335329
5.04405278386548
5.03926470869919
5.04610481607961
5.0426847623894
5.04610481607961
5.0426847623894
5.04884085903177
5.04542080534156
5.0426847623894
5.04952486976981
5.0426847623894
5.05089289124589
5.04678882681765
5.05089289124589
5.04610481607961
5.05499695567414
5.05499695567414
5.05362893419806
5.05226091272198
5.05568096641218
5.0543129449361
5.05294492346002
5.05910102010239
5.05636497715022
5.05841700936435
5.05704898788827
5.0625210737926
5.06388909526868
5.06936118117301
5.06457310600672
5.06183706305455
5.0659411274828
5.06046904157847
5.06115305231651
5.05636497715022
5.06730914895888
5.06046904157847
5.06388909526868
5.07620128855342
5.06936118117301
5.07688529929146
5.0741492563393
5.08098936371971
5.07141321338713
5.07141321338713
5.07825332076754
5.06388909526868
5.07346524560126
5.0659411274828
5.07551727781538
5.07620128855342
5.07551727781538
5.0775693100295
5.07620128855342
5.08782947110012
5.07962134224363
5.07825332076754
5.07962134224363
5.08030535298167
5.07620128855342
5.08304139593383
5.07962134224363
5.07551727781538
5.08509342814796
5.08098936371971
5.08304139593383
5.08098936371971
5.08304139593383
5.08235738519579
5.08235738519579
5.08646144962404
5.085777438886
5.08440941740992
5.08304139593383
5.08509342814796
5.08851348183816
5.08782947110012
5.08372540667187
5.08372540667187
5.08851348183816
5.08098936371971
5.08167337445775
5.07209722412517
5.08030535298167
5.08167337445775
5.08440941740992
5.08509342814796
5.08782947110012
5.08235738519579
5.08440941740992
5.08714546036208
5.085777438886
5.08646144962404
5.07893733150559
5.08372540667187
5.07962134224363
5.07893733150559
5.08030535298167
5.07551727781538
5.07688529929146
5.08030535298167
5.08851348183816
5.07893733150559
5.08235738519579
5.07688529929146
5.07893733150559
5.07688529929146
5.08167337445775
5.07893733150559
5.08167337445775
5.07893733150559
5.06525711674476
5.07551727781538
5.06457310600672
5.06936118117301
5.06662513822084
5.06799315969693
5.06936118117301
5.07072920264909
5.07962134224363
5.06115305231651
5.0775693100295
5.06936118117301
5.06115305231651
5.0659411274828
5.06183706305455
5.06388909526868
5.0543129449361
5.06320508453064
5.05841700936435
5.05978503084043
5.06388909526868
5.05773299862631
5.06183706305455
5.06046904157847
5.0625210737926
5.05499695567414
5.05773299862631
5.05704898788827
5.05226091272198
5.0543129449361
5.05362893419806
5.04952486976981
5.05089289124589
5.05226091272198
5.04884085903177
5.04678882681765
5.04747283755569
5.04815684829373
5.04884085903177
5.04815684829373
5.04815684829373
5.04678882681765
5.04473679460352
5.04063273017528
5.04473679460352
5.04610481607961
5.04542080534156
5.04063273017528
5.03584465500899
5.04473679460352
5.0426847623894
5.03789668722311
5.03721267648507
5.04200075165136
5.03516064427095
5.03721267648507
5.03789668722311
5.03721267648507
5.03584465500899
5.03652866574703
5.03652866574703
5.03858069796115
5.03652866574703
5.0344766335329
5.03516064427095
5.03174059058074
5.02968855836662
5.03174059058074
5.0310565798427
5.03174059058074
5.03242460131878
5.02900454762857
5.03584465500899
5.03584465500899
5.03037256910466
5.03789668722311
5.03310861205682
5.02832053689053
5.0310565798427
5.02558449393837
5.02900454762857
5.019428397296
5.0310565798427
5.02148042951012
5.02763652615249
5.03789668722311
5.03037256910466
5.03721267648507
5.03174059058074
5.03652866574703
5.02900454762857
5.03310861205682
5.03584465500899
5.02421647246229
5.03310861205682
5.0310565798427
5.03721267648507
5.03516064427095
5.03584465500899
5.03584465500899
5.03379262279486
5.04200075165136
5.03584465500899
5.03310861205682
5.03652866574703
5.03584465500899
5.03516064427095
5.04063273017528
5.04336877312744
5.03858069796115
5.04131674091332
5.03994871943723
5.03994871943723
5.03858069796115
5.03858069796115
5.03858069796115
5.03994871943723
5.04405278386548
5.04678882681765
5.04747283755569
5.04884085903177
5.04884085903177
5.04747283755569
5.05089289124589
5.05157690198394
5.04747283755569
5.04678882681765
5.05157690198394
5.04815684829373
5.05157690198394
5.05226091272198
5.05499695567414
5.0543129449361
5.05704898788827
5.05910102010239
5.0543129449361
5.06183706305455
5.05910102010239
5.06046904157847
5.06320508453064
5.06046904157847
5.05910102010239
5.06115305231651
5.06115305231651
5.06046904157847
5.06388909526868
5.06457310600672
5.06730914895888
5.06183706305455
5.06936118117301
5.06662513822084
5.07209722412517
5.06799315969693
5.0741492563393
5.08030535298167
5.07004519191105
5.08235738519579
5.07141321338713
5.0625210737926
5.0741492563393
5.06799315969693
5.07483326707734
5.07551727781538
5.07688529929146
5.07346524560126
5.07483326707734
5.08646144962404
5.08098936371971
5.08440941740992
5.0775693100295
5.07209722412517
5.07893733150559
5.07825332076754
5.08098936371971
5.07962134224363
5.07620128855342
5.08098936371971
5.08030535298167
5.0891974925762
5.08167337445775
5.08646144962404
5.08167337445775
5.0891974925762
5.08714546036208
5.08782947110012
5.08372540667187
5.08440941740992
5.08509342814796
5.08030535298167
5.08440941740992
5.07962134224363
5.08782947110012
5.08167337445775
5.08714546036208
5.08851348183816
5.08646144962404
5.08304139593383
5.08167337445775
5.085777438886
5.08509342814796
5.09193353552837
5.08646144962404
5.08030535298167
