Meta data
Physical channel,Start Time,Sample Interval,Sample Count
Channel 0 (PXI1Slot5/0),-2.56518314346768,0.00005569,100000
Channel 1 (PXI1Slot5/1),-2.56518314346768,0.00005569,100000

Data
Channel 0 (PXI1Slot5/0),Channel 1 (PXI1Slot5/1)
-0.659385076141916,1.99005860779704
-0.66074460267555,1.99005860779704
-0.658025549608283,1.98733330928059
-0.66074460267555,1.98733330928059
-0.659385076141916,1.98597066002236
-0.66482318227645,1.99005860779704
-0.66482318227645,1.99005860779704
-0.659385076141916,1.98869595853881
-0.66074460267555,1.99550920482995
-0.659385076141916,1.98733330928059
-0.652587443473749,1.99142125705527
-0.653946970007382,1.99278390631349
-0.659385076141916,1.98597066002236
-0.66074460267555,1.98869595853881
-0.656666023074649,1.99278390631349
-0.645789810805582,1.99142125705527
-0.647149337339215,1.99142125705527
-0.648508863872848,1.99550920482995
-0.645789810805582,1.99142125705527
-0.638992178137414,1.99005860779704
-0.649868390406482,1.99005860779704
-0.634913598536514,1.99414655557172
-0.632194545469247,1.99278390631349
-0.636273125070147,1.98733330928059
-0.638992178137414,1.9982345033464
-0.638992178137414,1.99414655557172
-0.644430284271948,2.0036851003793
-0.640351704671048,1.98869595853881
-0.641711231204681,1.98733330928059
-0.637632651603781,1.99550920482995
-0.640351704671048,1.99142125705527
-0.634913598536514,1.98869595853881
-0.648508863872848,1.99005860779704
-0.641711231204681,1.98869595853881
-0.638992178137414,1.99278390631349
-0.643070757738315,1.98869595853881
-0.644430284271948,1.99278390631349
-0.638992178137414,1.9982345033464
-0.638992178137414,1.99142125705527
-0.628115965868346,1.99687185408817
-0.637632651603781,1.99142125705527
-0.634913598536514,1.99550920482995
-0.644430284271948,1.98869595853881
-0.632194545469247,1.98869595853881
-0.630835018935613,1.98597066002236
-0.632194545469247,1.99005860779704
-0.628115965868346,1.98460801076414
-0.626756439334713,1.99278390631349
-0.625396912801079,1.99142125705527
-0.636273125070147,1.99142125705527
-0.621318333200179,1.99005860779704
-0.622677859733813,1.98460801076414
-0.626756439334713,1.99278390631349
-0.625396912801079,1.99550920482995
-0.621318333200179,2.00232245112108
-0.614520700532012,1.99005860779704
-0.626756439334713,1.99550920482995
-0.615880227065645,1.99414655557172
-0.609082594397478,1.97915741373123
-0.610442120931111,1.99550920482995
-0.613161173998378,1.98460801076414
-0.607723067863844,1.98460801076414
-0.617239753599279,1.98597066002236
-0.60228496172931,1.98869595853881
-0.605004014796577,1.99005860779704
-0.610442120931111,1.98733330928059
