Meta data
Physical channel,Start Time,Sample Interval,Sample Count
Channel 0 (PXI1Slot5/0),-2.56515662557964,0.00005569,100000
Channel 1 (PXI1Slot5/1),-2.56515662557964,0.00005569,100000

Data
Channel 0 (PXI1Slot5/0),Channel 1 (PXI1Slot5/1)
0.602255547069944,2.00095980186285
0.585941228666343,1.99959715260462
0.580503122531809,1.99005860779704
0.585941228666343,1.99414655557172
0.587300755199976,1.99687185408817
0.580503122531809,1.99005860779704
0.581862649065442,1.9982345033464
0.584581702132709,1.99687185408817
0.575065016397275,1.99414655557172
0.581862649065442,1.99414655557172
0.590019808267243,1.99414655557172
0.591379334800877,1.99414655557172
0.591379334800877,1.99278390631349
0.591379334800877,1.98869595853881
0.58866028173361,1.99550920482995
0.595457914401777,2.00504774963753
0.58866028173361,1.99142125705527
0.585941228666343,1.99550920482995
0.581862649065442,1.99687185408817
0.585941228666343,1.9982345033464
0.581862649065442,1.99687185408817
0.580503122531809,1.99550920482995
0.584581702132709,1.99414655557172
0.584581702132709,1.99550920482995
0.591379334800877,2.00095980186285
0.580503122531809,1.99959715260462
0.570986436796375,2.00095980186285
0.581862649065442,1.99687185408817
0.573705489863642,1.99687185408817
0.585941228666343,1.99959715260462
0.572345963330008,1.99278390631349
0.568267383729108,1.99278390631349
0.568267383729108,1.99687185408817
0.576424542930909,1.99550920482995
0.572345963330008,2.0036851003793
0.577784069464542,1.99687185408817
0.568267383729108,1.99687185408817
0.570986436796375,1.98733330928059
0.580503122531809,1.99687185408817
0.576424542930909,2.00504774963753
0.581862649065442,1.99550920482995
0.573705489863642,1.9982345033464
0.573705489863642,1.99959715260462
0.580503122531809,1.98869595853881
0.580503122531809,1.99278390631349
0.575065016397275,2.0036851003793
0.585941228666343,1.99278390631349
0.577784069464542,1.99005860779704
0.568267383729108,1.98869595853881
0.577784069464542,1.99414655557172
0.583222175599076,1.99687185408817
0.575065016397275,2.0036851003793
0.576424542930909,1.99278390631349
0.570986436796375,1.99550920482995
0.569626910262741,1.98869595853881
0.566907857195474,1.99414655557172
0.570986436796375,1.99278390631349
0.56146975106094,1.99278390631349
0.576424542930909,1.99687185408817
0.564188804128207,1.99687185408817
0.569626910262741,1.99687185408817
0.558750697993673,1.99687185408817
0.568267383729108,1.99005860779704
0.562829277594574,1.99959715260462
0.565548330661841,1.99005860779704
0.564188804128207,1.99142125705527
0.560110224527307,1.99142125705527
0.554672118392773,1.99278390631349
0.558750697993673,1.98869595853881
0.562829277594574,1.99142125705527
0.558750697993673,2.00095980186285
0.565548330661841,1.99414655557172
0.562829277594574,1.98597066002236
0.565548330661841,2.00232245112108
0.562829277594574,1.99142125705527
0.560110224527307,1.99959715260462
0.560110224527307,1.99959715260462
0.558750697993673,1.99142125705527
0.565548330661841,2.00095980186285
0.558750697993673,1.9982345033464
0.551953065325506,1.99005860779704
0.543795906123705,1.99414655557172
0.55739117146004,1.99142125705527
0.554672118392773,1.99142125705527
0.551953065325506,1.99142125705527
0.55331259185914,1.99550920482995
0.558750697993673,1.99550920482995
0.56146975106094,1.9982345033464
0.55331259185914,1.9982345033464
0.55739117146004,1.99278390631349
0.560110224527307,1.99550920482995
0.562829277594574,2.00504774963753
0.565548330661841,1.99959715260462
0.55331259185914,1.99005860779704
0.554672118392773,1.99550920482995
0.556031644926406,2.00095980186285
0.568267383729108,2.00095980186285
0.556031644926406,2.00095980186285
0.546514959190972,2.00095980186285
0.547874485724606,1.99414655557172
0.547874485724606,1.99687185408817
0.55331259185914,1.99414655557172
0.550593538791873,1.9982345033464
0.551953065325506,1.99278390631349
0.547874485724606,2.00095980186285
0.541076853056438,1.9982345033464
0.549234012258239,1.98733330928059
0.549234012258239,1.99687185408817
0.551953065325506,1.99414655557172
0.547874485724606,1.99278390631349
0.550593538791873,1.99278390631349
0.542436379590072,1.99414655557172
